accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0.4689265489578247,0.4720880389213562,0.6959672570228577,0.6590909361839294,0.26851850748062134,0.6315789222717285,0.5372024178504944,0.6863837838172913,0.6315789222717285,1.0
0.5197740197181702,0.5360305905342102,0.6914860606193542,0.6321839094161987,0.5092592835426331,0.3684210479259491,0.5,0.6986766457557678,0.0,0.0
0.4971751272678375,0.522544264793396,0.6935277581214905,0.6610169410705566,0.3611111044883728,0.3684210479259491,0.4255952537059784,0.7036755084991455,0.0,0.0
0.38983049988746643,0.4361916184425354,0.7039113640785217,0.5,0.1111111119389534,0.3684210479259491,0.4315476417541504,0.708792507648468,0.0,0.0
0.4689265489578247,0.5453569293022156,0.691422700881958,0.7333333492279053,0.20370370149612427,0.3684210479259491,0.5714285373687744,0.7098467946052551,0.0,0.0
0.4350282549858093,0.48758721351623535,0.7011351585388184,0.6176470518112183,0.1944444477558136,0.3684210479259491,0.5595238208770752,0.7070268988609314,0.0,0.0
0.44632768630981445,0.5095276832580566,0.696472704410553,0.5862069129943848,0.31481480598449707,0.44736841320991516,0.5565476417541504,0.6933179497718811,0.7142857313156128,0.2083333283662796
0.5028248429298401,0.5557568073272705,0.6878865361213684,0.6724137663841248,0.3611111044883728,0.3684210479259491,0.5089285969734192,0.7043837308883667,0.0,0.0
0.4406779706478119,0.5698469877243042,0.6829643249511719,0.604651153087616,0.24074074625968933,0.3684210479259491,0.4910714328289032,0.7124041318893433,0.0,0.0
0.4576271176338196,0.5742753744125366,0.6798354983329773,0.6363636255264282,0.25925925374031067,0.5526315569877625,0.5416666865348816,0.7022889852523804,0.6521739363670349,0.625
0.5028248429298401,0.5695115327835083,0.6785988807678223,0.6282051205635071,0.45370370149612427,0.5789473652839661,0.5818452835083008,0.6715354323387146,0.6538461446762085,0.7083333134651184
0.598870038986206,0.6044015288352966,0.6776290535926819,0.6697247624397278,0.6759259104728699,0.5789473652839661,0.632440447807312,0.675770103931427,0.6538461446762085,0.7083333134651184
0.5649717450141907,0.5801798105239868,0.6763282418251038,0.6504854559898376,0.6203703880310059,0.5526315569877625,0.6592261791229248,0.6854338645935059,0.6399999856948853,0.6666666865348816
0.5480226278305054,0.5938003063201904,0.6737101674079895,0.6794871687889099,0.49074074625968933,0.5789473652839661,0.6994048357009888,0.6782947778701782,0.6538461446762085,0.7083333134651184
0.5706214904785156,0.5872920155525208,0.6800928115844727,0.6739130616188049,0.5740740895271301,0.5789473652839661,0.71875,0.6791655421257019,0.6538461446762085,0.7083333134651184
0.508474588394165,0.6285561323165894,0.6732891201972961,0.7142857313156128,0.32407405972480774,0.7105262875556946,0.6919642686843872,0.6781004071235657,0.8095238208770752,0.7083333134651184
0.5706214904785156,0.6892109513282776,0.6611232161521912,0.75,0.4444444477558136,0.7368420958518982,0.7589285373687744,0.6715489625930786,0.8181818127632141,0.75
0.5367231369018555,0.6796833276748657,0.6569119691848755,0.7166666388511658,0.39814814925193787,0.7894737124443054,0.78125,0.6511440277099609,0.7857142686843872,0.9166666865348816
0.6214689016342163,0.7138352394104004,0.6558436155319214,0.7662337422370911,0.5462962985038757,0.7631579041481018,0.819940447807312,0.6567211747169495,0.800000011920929,0.8333333134651184
0.6101694703102112,0.6468062400817871,0.6529184579849243,0.6969696879386902,0.6388888955116272,0.7631579041481018,0.8422619104385376,0.6311952471733093,0.7777777910232544,0.875
0.6384180784225464,0.6912238597869873,0.6474854350090027,0.6964285969734192,0.7222222089767456,0.7105262875556946,0.827380895614624,0.6057984232902527,0.6969696879386902,0.9583333134651184
0.6723163723945618,0.7143049240112305,0.6278656721115112,0.7358490824699402,0.7222222089767456,0.6842105388641357,0.8318452835083008,0.5825200080871582,0.6666666865348816,1.0
0.6610169410705566,0.7005501985549927,0.6419277191162109,0.7181817889213562,0.7314814925193787,0.8157894611358643,0.8452380895614624,0.6212919354438782,0.8399999737739563,0.875
0.6214689016342163,0.7239667177200317,0.6293179988861084,0.7469879388809204,0.5740740895271301,0.7894737124443054,0.8184524178504944,0.6120399236679077,0.7857142686843872,0.9166666865348816
0.604519784450531,0.7461755275726318,0.636399507522583,0.8166666626930237,0.45370370149612427,0.7105262875556946,0.8377975821495056,0.6264985799789429,0.8823529481887817,0.625
