class,preprocessing,entropy,sobel_energy,mean_intensity,std_intensity
glioma,raw,3.3674812741874898,0.22708889842033386,0.12725758272058824,0.1825501189143839
glioma,ghe,3.213650553799244,0.38206416368484497,0.42511512905943627,0.3151151898219855
glioma,clahe,3.8919241202583565,0.34849268198013306,0.18777358111213235,0.2480875620682845
glioma,raw,4.878470352060667,0.3188319802284241,0.22092093673406862,0.16507022874898125
glioma,ghe,4.744522825450856,0.5408341288566589,0.48992872051164216,0.2958186280486316
glioma,clahe,5.308497485553233,0.562999963760376,0.3556583180147059,0.23225231924649525
glioma,raw,3.4578755049693677,0.224535271525383,0.12831408930759805,0.16510363608660167
glioma,ghe,3.3383718430986695,0.4154107868671417,0.38004748774509806,0.32339376333731834
glioma,clahe,4.048401751388335,0.3872837722301483,0.21963704427083333,0.2626158172642752
glioma,raw,4.00175302804422,0.26999369263648987,0.14782068589154412,0.17374030858283349
glioma,ghe,3.8813673287651245,0.4379243850708008,0.40109576056985297,0.32302803861911855
glioma,clahe,4.436129555144495,0.44449546933174133,0.2368640376072304,0.2517947714386676
glioma,raw,4.08429160339961,0.26376914978027344,0.15574257046568626,0.15355663923655907
glioma,ghe,3.931006697964036,0.4996379613876343,0.5060843673406863,0.2777774940642903
glioma,clahe,4.72281351898361,0.4510918855667114,0.2604803347120098,0.22955906828302855
glioma,raw,3.8977043746658593,0.23948180675506592,0.1359439625459559,0.16156879922810957
glioma,ghe,3.7991137848819965,0.401035338640213,0.3938009823069853,0.32216801023407365
glioma,clahe,4.332135599590327,0.41082045435905457,0.23341064453125,0.24901734553141344
glioma,raw,3.8927787249084598,0.21768765151500702,0.12050517961090686,0.13416219438271007
glioma,ghe,3.810213724816818,0.45309919118881226,0.39961799172794116,0.32411466691277313
glioma,clahe,4.4024802229024065,0.4052093029022217,0.2242556104473039,0.2281991661483813
glioma,raw,3.970190334140383,0.2949094772338867,0.15351323146446078,0.16204552807736103
glioma,ghe,3.840987124650833,0.5542070865631104,0.3962038526348039,0.3258906582037882
glioma,clahe,4.4442018313607345,0.48360586166381836,0.25807171989889705,0.25010156821435486
glioma,raw,4.053047997103786,0.25137215852737427,0.15665211397058823,0.17181734951574482
glioma,ghe,3.9234462594725654,0.44864967465400696,0.4304639629289216,0.31529562561078817
glioma,clahe,4.611112709370561,0.4400157630443573,0.26218955844056374,0.2679842878921576
glioma,raw,3.2199049449712978,0.16210563480854034,0.10444790709252451,0.13486798993585494
glioma,ghe,3.115938091517732,0.39637649059295654,0.35314534505208334,0.32914816030669525
glioma,clahe,3.747439451690008,0.2841813266277313,0.17901778875612745,0.21142320019099847
glioma,raw,4.310344545089347,0.3012639880180359,0.17624487783394607,0.16451896860957832
glioma,ghe,4.162043883670403,0.5459292531013489,0.5044249291513481,0.28138232992895656
glioma,clahe,4.90517953285448,0.5237132906913757,0.29245390050551473,0.25053507249101226
glioma,raw,4.064943685463923,0.24091848731040955,0.1543856751685049,0.16062778795209684
glioma,ghe,3.963896515866902,0.45740264654159546,0.39600566789215685,0.3265423754250267
glioma,clahe,4.498055360147558,0.41631269454956055,0.2505016850490196,0.24163181244909285
glioma,raw,3.9270252582994285,0.20944678783416748,0.12711038028492647,0.13957780025426314
glioma,ghe,3.8557132613875824,0.42860811948776245,0.3942849551930147,0.3249744826504155
glioma,clahe,4.401485368745347,0.38960006833076477,0.229638671875,0.2303226282145002
glioma,raw,3.8630532718387385,0.2486126720905304,0.15350054572610294,0.1657024751272449
glioma,ghe,3.7472555875932736,0.4713650345802307,0.40228678385416666,0.32233189108698684
glioma,clahe,4.363974577269801,0.4145991802215576,0.24322126799938726,0.24540822414254584
glioma,raw,2.9622907724604532,0.1602395474910736,0.08309517654718138,0.13644304849618516
glioma,ghe,2.844143586744444,0.30294448137283325,0.38161477481617645,0.3199478607515093
glioma,clahe,3.451384229754792,0.26679378747940063,0.14776132621017157,0.21510510317021794
